"hh_id","kebele","woreda","zone","killil","dispute","land_red","age_head","f_head","edu_head","m_ad","f_ad","hh_size","n_plots","cert_rnd_two","cert_rnd_one","cert","ironroof2","mobile2","taperec2","radio2","sofa2","barrel2","cart2","plow2","jewelty2","townhouse2","wealth_score","credit_amt","credit"
"237","242","212","21","2",0,1,65,1,0,0,1,3,5,0,1,1,0,0,0,0,0,0,0,1,0,0,1.06650978261119,0,0
"238","242","212","21","2",0,0,55,1,0,0,1,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1.257309600195,0,0
"239","242","212","21","2",1,1,71,1,0,1,1,3,6,0,1,1,0,0,0,0,0,0,0,1,0,0,1.06650978261119,0,0
"240","242","212","21","2",0,0,45,1,0,0,1,2,9,0,1,1,0,0,0,0,0,0,0,0,0,0,1.257309600195,100,1
"241","242","212","21","2",1,0,48,0,1,1,1,5,5,0,1,1,1,1,1,0,0,1,0,1,1,0,-0.813723849601584,0,0
"242","242","212","21","2",1,0,63,0,0,1,2,3,8,0,1,1,0,0,0,0,0,0,0,1,0,0,1.06650978261119,0,0
"243","242","212","21","2",0,0,80,1,0,1,2,6,11,0,1,1,1,1,0,0,0,0,0,1,0,0,0.316562151386711,0,0
"244","242","212","21","2",1,0,70,0,0,3,2,8,15,0,1,1,1,1,1,1,0,1,0,1,1,0,-1.19461382962964,0,0
"245","242","212","21","2",1,0,58,1,1,1,2,5,8,0,1,1,1,0,0,0,0,0,0,1,0,0,0.800547176291,0,0
"246","242","212","21","2",0,0,83,0,1,1,1,4,2,0,1,1,1,0,0,1,0,1,0,1,0,0,-0.0595454386243472,0,0
"247","242","212","21","2",0,0,38,0,1,1,1,5,4,0,0,0,1,1,0,0,0,1,0,1,0,0,-0.162640483500578,0,0
"248","242","212","21","2",0,0,60,1,0,1,3,7,7,0,1,1,1,1,0,1,0,1,0,1,0,0,-0.543530463528636,0,0
"249","243","212","21","2",0,0,36,0,1,1,1,3,5,0,1,1,1,1,0,0,0,0,0,1,0,0,0.316562151386711,0,0
"250","243","212","21","2",0,0,86,0,1,2,1,5,7,0,1,1,1,1,1,1,0,1,0,1,0,0,-0.813709469716402,0,0
"251","243","212","21","2",1,1,60,0,1,3,1,5,5,0,1,1,1,1,0,0,0,0,0,1,0,0,0.316562151386711,0,0
"252","243","212","21","2",0,0,42,0,1,1,2,4,7,0,1,1,1,1,0,0,0,0,0,1,1,0,-0.064342208526529,0,0
"253","243","212","21","2",0,0,52,1,1,0,2,2,5,0,1,1,1,1,0,0,0,1,0,1,1,0,-0.543544843413818,0,0
"254","243","212","21","2",0,0,70,1,0,1,1,3,12,0,1,1,1,1,0,1,0,0,0,1,0,0,-0.0643278286413472,0,0
"256","243","212","21","2",0,0,35,0,1,1,1,6,5,0,1,1,1,1,1,0,1,1,0,1,0,0,-0.510641681442341,0,0
"258","243","212","21","2",0,0,45,0,1,1,1,4,5,0,1,1,1,0,0,0,0,0,0,1,0,0,0.800547176291,0,0
"259","243","212","21","2",1,0,50,1,1,1,2,3,4,0,1,1,1,1,0,0,0,1,0,0,0,0,0.0281593340832265,0,0
"260","243","212","21","2",0,0,67,0,1,2,1,5,11,0,1,1,1,0,0,0,0,0,0,1,0,1,0.673835485725114,0,0
"261","243","212","21","2",0,0,47,1,0,0,2,3,9,0,1,1,1,1,0,0,0,0,0,1,0,0,0.316562151386711,0,0
"262","243","212","21","2",0,0,40,1,1,1,1,5,6,0,1,1,1,0,0,0,0,0,0,0,0,0,0.991346993874805,0,0
"263","243","212","21","2",0,0,32,0,1,1,1,4,8,0,1,1,1,1,0,1,0,0,0,1,0,1,-0.191039519207233,0,0
"264","243","212","21","2",0,0,35,0,1,1,1,4,2,0,1,1,1,0,0,1,0,0,0,1,1,0,0.0387528363497021,0,0
"265","251","212","21","2",0,0,35,0,1,1,1,7,14,0,1,1,1,1,1,0,0,1,0,1,1,0,-0.813723849601584,0,0
"266","251","212","21","2",0,0,36,0,1,1,1,5,7,0,1,1,1,0,1,0,0,0,0,1,0,0,0.530368170103234,3000,1
"267","251","212","21","2",0,1,77,0,0,2,1,4,2,0,1,1,1,0,0,0,0,0,0,1,0,0,0.800547176291,0,0
"268","251","212","21","2",0,0,47,0,1,1,1,3,6,0,1,1,0,1,0,1,0,0,0,1,0,0,0.201634777678848,0,0
"269","251","212","21","2",0,0,50,0,1,1,1,7,12,0,1,1,1,1,0,0,0,1,0,1,0,0,-0.162640483500578,0,0
"270","251","212","21","2",0,0,98,0,0,2,1,5,11,0,1,1,1,0,0,0,0,0,0,1,0,0,0.800547176291,0,0
"271","251","212","21","2",0,0,62,0,0,2,2,5,4,0,1,1,1,0,0,0,0,0,0,1,0,0,0.800547176291,0,0
"272","251","212","21","2",0,1,68,0,0,3,1,4,9,0,1,1,1,0,0,1,0,0,0,1,0,0,0.419657196262942,0,0
"273","251","212","21","2",0,0,80,0,0,2,1,3,11,0,1,1,1,1,0,0,0,0,0,1,0,0,0.316562151386711,0,0
"274","251","212","21","2",0,0,32,0,1,1,1,3,9,0,1,1,1,1,0,0,0,1,0,1,1,0,-0.543544843413818,8000,1
"275","249","212","21","2",0,0,35,0,1,1,1,4,7,0,1,1,1,1,0,0,0,1,0,1,1,0,-0.543544843413818,0,0
"276","249","212","21","2",0,0,71,0,0,2,1,5,4,0,1,1,1,1,1,0,0,0,0,1,0,0,0.0463831451989448,0,0
"277","249","212","21","2",0,1,68,0,1,2,3,6,6,0,1,1,1,0,0,0,0,1,0,1,0,0,0.321344541403711,0,0
"278","249","212","21","2",0,1,60,1,0,0,1,2,5,0,1,1,0,0,0,0,0,0,0,1,0,0,1.06650978261119,0,0
"279","249","212","21","2",0,0,38,0,1,1,0,4,5,0,1,1,1,0,0,0,0,0,0,1,0,0,0.800547176291,360,1
"280","249","212","21","2",0,0,40,1,1,1,1,3,3,0,1,1,0,0,0,0,0,0,0,1,1,0,0.685605422697955,0,0
"281","249","212","21","2",0,0,70,1,0,0,1,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1.257309600195,0,0
"283","249","212","21","2",0,0,39,0,1,1,2,6,7,0,1,1,1,1,1,0,0,1,0,1,0,0,-0.432819489688344,0,0
"284","249","212","21","2",0,0,50,0,1,1,2,6,5,0,1,1,0,1,0,0,0,1,0,1,0,0,0.103322122819616,0,0
"285","249","212","21","2",0,0,25,1,1,0,1,2,4,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"286","249","212","21","2",0,0,30,0,1,1,1,3,6,0,1,1,1,1,0,0,0,1,0,1,0,0,-0.162640483500578,0,0
"287","249","212","21","2",0,0,75,0,0,2,2,4,4,0,1,1,1,0,0,0,0,0,0,1,0,0,0.800547176291,0,0
"288","249","212","21","2",0,0,35,0,0,2,0,2,7,0,1,1,0,0,0,0,0,0,0,1,0,0,1.06650978261119,0,0
"289","241","212","21","2",0,0,45,0,1,1,1,6,8,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"290","241","212","21","2",0,0,24,0,1,2,2,5,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0.419657196262942,0,0
"291","241","212","21","2",0,0,55,1,0,2,2,5,6,0,1,1,1,1,1,0,0,1,0,1,0,0,-0.432819489688344,0,0
"292","241","212","21","2",0,0,48,0,1,2,1,6,11,0,1,1,1,1,1,1,0,1,0,1,0,0,-0.813709469716402,0,0
"293","241","212","21","2",0,0,54,0,1,2,1,7,11,0,1,1,1,0,0,1,0,1,0,1,0,0,-0.0595454386243472,0,0
"294","241","212","21","2",0,0,81,0,0,2,1,5,6,0,1,1,1,0,0,1,0,1,0,1,0,0,-0.0595454386243472,0,0
"295","241","212","21","2",0,0,40,0,0,1,1,5,4,0,1,1,1,0,0,0,0,0,0,1,0,0,0.800547176291,3000,1
"296","241","212","21","2",0,0,57,1,0,1,1,4,6,0,1,1,1,0,0,0,0,1,0,1,0,0,0.321344541403711,0,0
"297","241","212","21","2",0,0,60,1,0,1,1,4,9,0,1,1,1,1,0,1,0,1,0,1,0,0,-0.543530463528636,0,0
"298","241","212","21","2",0,0,40,0,1,1,1,5,8,0,1,1,1,0,0,0,0,0,0,0,0,0,0.991346993874805,0,0
"299","241","212","21","2",0,0,67,1,0,2,1,6,2,0,1,1,1,0,0,1,0,0,0,1,0,0,0.419657196262942,0,0
"301","260","221","22","2",0,0,45,0,0,1,1,7,2,0,1,1,0,0,0,0,0,0,0,1,1,0,0.685605422697955,0,0
"302","260","221","22","2",0,0,40,0,0,1,1,8,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1.06650978261119,0,0
"303","260","221","22","2",0,0,65,0,0,2,2,7,3,0,0,0,1,0,0,0,0,0,0,1,1,0,0.41964281637776,0,0
"304","260","221","22","2",0,0,50,0,1,2,4,16,4,0,1,1,1,1,1,0,0,1,0,1,0,0,-0.432819489688344,0,0
"305","260","221","22","2",0,1,65,1,0,0,1,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0.991346993874805,0,0
"306","260","221","22","2",0,0,35,0,1,1,1,8,1,0,1,1,1,1,0,1,0,0,0,1,1,0,-0.445232188554587,0,0
"307","260","221","22","2",0,0,45,0,0,2,1,5,4,0,1,1,1,0,0,0,0,0,0,1,0,0,0.800547176291,0,0
"308","260","221","22","2",0,0,40,0,0,1,1,7,3,0,1,1,1,1,0,0,0,1,0,1,1,0,-0.543544843413818,0,0
"309","260","221","22","2",0,0,35,0,1,1,1,6,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0.316562151386711,0,0
"310","260","221","22","2",0,0,50,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1.257309600195,0,0
"311","260","221","22","2",0,0,50,1,0,2,2,6,1,0,0,0,1,1,1,0,0,0,0,1,1,0,-0.334521214714295,0,0
"312","260","221","22","2",0,0,70,0,0,1,1,6,2,0,1,1,1,0,0,0,0,1,0,1,1,0,-0.059559818509529,0,0
"313","260","221","22","2",0,0,56,0,0,2,1,6,2,0,1,1,1,0,0,0,0,1,0,1,0,0,0.321344541403711,0,0
"314","260","221","22","2",0,0,65,0,0,1,1,7,3,0,1,1,1,0,0,0,0,0,0,1,1,0,0.41964281637776,0,0
"317","262","221","22","2",1,0,50,1,0,1,3,5,3,0,1,1,1,0,0,0,0,0,0,1,0,0,0.800547176291,0,0
"318","262","221","22","2",0,0,50,0,0,1,1,6,NA,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,0.800547176291,0,0
"319","262","221","22","2",0,1,47,0,1,1,2,8,2,0,1,1,1,1,1,0,0,1,0,1,1,0,-0.813723849601584,0,0
"320","262","221","22","2",0,0,74,0,0,3,2,9,3,0,1,1,1,0,0,0,0,1,0,1,1,0,-0.059559818509529,0,0
"321","262","221","22","2",0,0,46,0,1,1,1,6,3,0,1,1,1,1,0,0,0,1,0,1,1,0,-0.543544843413818,0,0
"323","262","221","22","2",0,0,40,1,0,2,1,4,3,0,1,1,0,0,0,0,0,0,0,1,0,0,1.06650978261119,0,0
"324","262","221","22","2",0,1,96,0,0,2,0,2,2,0,1,1,1,1,0,0,0,0,0,1,0,0,0.316562151386711,0,0
"325","262","221","22","2",0,1,80,0,0,1,1,2,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1.06650978261119,0,0
"326","262","221","22","2",0,0,40,0,1,1,1,7,3,0,1,1,0,0,0,0,0,0,0,1,1,0,0.685605422697955,0,0
"327","262","221","22","2",1,0,70,1,0,1,1,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,0.582524757706905,0,0
"328","262","221","22","2",1,0,45,0,0,1,1,5,2,0,1,1,1,1,0,0,0,0,0,1,1,0,-0.064342208526529,0,0
"329","263","221","22","2",0,0,37,1,0,0,1,7,5,0,1,1,0,0,1,0,0,0,0,1,1,0,0.415426416510189,0,0
"330","263","221","22","2",0,0,60,0,1,1,1,3,4,0,1,1,1,0,0,0,0,1,0,0,1,0,0.131239999074276,0,0
"331","263","221","22","2",0,0,60,1,0,0,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1.257309600195,0,0
"332","263","221","22","2",0,0,55,1,0,2,3,7,1,0,1,1,1,0,0,0,0,1,0,1,1,0,-0.059559818509529,0,0
"333","263","221","22","2",1,0,82,0,0,2,2,9,3,0,1,1,1,1,0,0,0,1,0,1,1,0,-0.543544843413818,0,0
"334","263","221","22","2",0,0,38,1,0,0,1,6,4,0,1,1,1,0,0,0,0,0,0,1,0,0,0.800547176291,0,0
"335","263","221","22","2",0,0,35,0,0,1,1,4,3,0,1,1,0,0,0,0,0,0,0,1,0,0,1.06650978261119,0,0
"336","263","221","22","2",0,0,38,1,0,5,2,8,5,0,1,1,0,0,0,0,0,0,0,1,0,0,1.06650978261119,0,0
"337","263","221","22","2",1,0,45,0,1,1,1,6,4,0,1,1,0,0,0,0,0,0,0,1,0,0,1.06650978261119,0,0
"339","263","221","22","2",0,0,38,0,0,1,1,4,2,0,1,1,1,0,0,0,0,0,0,0,1,0,0.610442633961565,0,0
"340","263","221","22","2",0,0,55,1,1,0,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1.257309600195,0,0
"341","263","221","22","2",0,0,35,1,0,0,1,4,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1.257309600195,0,0
"342","263","221","22","2",0,0,37,0,1,2,1,9,2,0,1,1,0,1,0,1,0,0,0,1,0,0,0.201634777678848,0,0
"343","263","221","22","2",0,0,50,0,0,2,1,7,2,0,1,1,1,1,0,0,0,0,0,1,0,0,0.316562151386711,0,0
"344","263","221","22","2",0,0,60,1,0,1,1,4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0.991346993874805,0,0
"345","263","221","22","2",0,0,70,0,0,2,3,7,2,0,1,1,0,1,0,0,0,0,0,1,0,0,0.582524757706905,0,0
"346","263","221","22","2",0,0,58,0,1,2,2,10,4,0,1,1,1,1,1,0,0,0,0,1,1,0,-0.334521214714295,0,0
"347","263","221","22","2",1,0,70,0,0,2,2,5,3,0,1,1,1,1,0,0,0,1,0,1,0,0,-0.162640483500578,0,0
"348","263","221","22","2",0,1,50,0,1,4,2,11,3,0,1,1,1,1,0,0,0,0,0,1,0,0,0.316562151386711,0,0
"349","263","221","22","2",0,0,45,0,0,1,1,8,4,0,1,1,1,0,0,0,0,0,0,1,0,0,0.800547176291,0,0
"350","256","221","22","2",0,0,63,0,0,3,1,5,4,0,1,1,1,1,0,0,0,0,0,1,0,0,0.316562151386711,0,0
"351","256","221","22","2",0,0,40,1,0,1,1,4,2,0,1,1,1,1,0,1,0,0,0,1,0,0,-0.0643278286413472,0,0
"353","256","221","22","2",0,0,40,0,0,1,1,6,4,0,1,1,1,0,0,0,0,1,0,1,1,0,-0.059559818509529,0,0
"354","256","221","22","2",0,0,60,0,1,1,1,3,3,0,1,1,1,0,0,1,0,0,0,1,0,0,0.419657196262942,0,0
"355","256","221","22","2",0,0,28,0,1,1,1,3,3,0,1,1,1,1,1,0,0,0,0,1,0,0,0.0463831451989448,0,0
"356","256","221","22","2",0,0,35,1,1,1,2,4,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0.991346993874805,0,0
"357","256","221","22","2",0,0,40,0,1,1,1,6,4,0,1,1,1,1,0,0,0,0,0,1,1,0,-0.064342208526529,0,0
"358","256","221","22","2",0,0,45,0,0,1,2,7,3,0,1,1,1,1,0,0,0,0,0,1,1,0,-0.064342208526529,0,0
"359","256","221","22","2",0,0,65,0,0,2,2,9,5,0,1,1,1,1,1,0,0,1,0,1,1,0,-0.813723849601584,0,0
"360","256","221","22","2",0,0,47,0,0,2,2,9,2,0,0,0,1,1,0,0,0,1,0,1,1,0,-0.543544843413818,0,0
"361","256","221","22","2",0,0,50,1,0,1,1,3,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0.991346993874805,0,0
"362","256","221","22","2",0,0,45,0,0,1,1,5,3,0,1,1,1,1,1,0,0,1,0,1,1,0,-0.813723849601584,0,0
"363","256","221","22","2",0,0,72,0,0,2,2,5,5,0,1,1,1,1,0,1,0,1,0,1,1,0,-0.924434823441876,0,0
"364","256","221","22","2",0,0,50,0,0,2,2,6,4,0,1,1,1,1,1,0,0,1,0,1,1,0,-0.813723849601584,0,0
"365","256","221","22","2",0,0,45,0,1,2,1,6,2,0,1,1,1,1,1,0,0,1,0,1,1,0,-0.813723849601584,0,0
"366","256","221","22","2",0,0,40,0,1,1,1,7,2,0,1,1,1,1,0,1,0,0,0,1,1,0,-0.445232188554587,0,0
"367","256","221","22","2",0,0,40,0,1,1,1,5,2,0,1,1,1,0,0,0,0,0,0,1,0,0,0.800547176291,0,0
"368","252","221","22","2",0,0,55,0,0,2,1,5,2,0,1,1,1,0,0,0,0,1,0,1,1,0,-0.059559818509529,0,0
"369","252","221","22","2",0,0,40,0,0,1,1,8,1,0,1,1,0,1,1,0,0,1,0,1,1,1,-0.674472933847275,0,0
"370","252","221","22","2",0,0,50,0,1,1,1,3,2,0,1,1,0,1,1,0,0,0,0,1,0,0,0.312345751519139,0,0
"372","252","221","22","2",0,0,45,0,1,3,2,9,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0.39242021537747,0,0
"373","252","221","22","2",0,0,55,0,0,2,2,8,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0.800547176291,0,0
"375","252","221","22","2",0,0,40,1,0,1,1,4,3,0,1,1,1,0,0,0,0,0,0,1,1,0,0.41964281637776,0,0
"376","252","221","22","2",0,0,60,0,1,2,2,12,1,0,1,1,0,1,1,0,0,0,0,1,1,0,-0.0685586083941002,0,0
"377","252","221","22","2",1,0,45,0,1,1,1,6,2,0,1,1,0,0,0,0,0,0,0,1,1,0,0.685605422697955,0,0
"378","252","221","22","2",0,0,43,0,1,3,3,15,7,0,1,1,1,1,1,0,0,1,0,1,1,0,-0.813723849601584,0,0
"379","253","221","22","2",0,0,60,0,0,4,1,5,2,0,1,1,1,0,0,0,0,0,0,1,0,0,0.800547176291,0,0
"380","253","221","22","2",0,0,60,1,0,0,1,1,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0.87640524028176,0,0
"381","253","221","22","2",0,0,45,0,1,1,1,2,3,0,0,0,1,0,0,0,0,1,0,1,1,0,-0.059559818509529,0,0
"382","253","221","22","2",0,0,51,0,0,1,2,3,2,0,1,1,0,0,0,0,0,0,0,1,1,0,0.685605422697955,0,0
"383","253","221","22","2",0,0,32,0,0,1,2,7,2,0,1,1,1,0,0,0,0,0,0,1,1,0,0.41964281637776,0,0
"384","253","221","22","2",0,0,34,0,0,1,1,5,2,0,1,1,0,0,0,0,0,0,0,1,1,0,0.685605422697955,0,0
"385","253","221","22","2",0,0,38,0,0,1,1,5,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1.257309600195,0,0
"386","253","221","22","2",0,0,75,0,0,1,1,2,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0.610457013846747,0,0
"387","253","221","22","2",0,0,65,0,0,2,2,5,2,0,1,1,0,0,0,0,0,0,0,1,0,0,1.06650978261119,0,0
"388","253","221","22","2",0,0,80,0,0,2,1,3,2,0,1,1,1,1,0,0,0,0,0,1,1,0,-0.064342208526529,0,0
"389","253","221","22","2",0,0,45,0,0,2,1,7,2,0,1,1,0,0,1,1,0,0,0,1,0,0,0.415440796395371,0,0
"390","253","221","22","2",0,0,35,0,0,1,1,2,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0.41964281637776,0,0
"391","253","221","22","2",0,0,90,0,0,2,2,6,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0.800547176291,0,0
"392","261","221","22","2",0,0,50,0,0,1,2,8,4,0,1,1,0,0,0,0,0,0,0,1,1,0,0.685605422697955,0,0
"393","261","221","22","2",0,0,55,0,0,3,1,5,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0.316562151386711,0,0
"394","261","221","22","2",1,0,55,0,0,4,2,8,2,0,1,1,1,1,0,0,0,1,0,1,1,0,-0.543544843413818,0,0
"395","255","221","22","2",0,0,50,1,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1.257309600195,0,0
"396","255","221","22","2",0,0,45,0,0,1,1,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1.257309600195,0,0
"397","255","221","22","2",0,0,60,1,0,0,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1.257309600195,0,0
"398","255","221","22","2",0,1,80,1,0,0,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1.257309600195,0,0
"399","255","221","22","2",0,0,55,0,0,1,2,4,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1.06650978261119,0,0
"400","255","221","22","2",0,0,99,0,0,1,1,3,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0.991346993874805,0,0
"401","255","221","22","2",0,0,45,0,1,1,2,7,2,0,1,1,1,0,0,0,0,0,0,0,1,0,0.610442633961565,0,0
"402","255","221","22","2",0,1,60,1,0,1,1,2,2,0,1,1,1,0,0,0,0,0,0,1,1,0,0.41964281637776,0,0
"403","255","221","22","2",0,0,37,0,1,1,1,7,2,0,1,1,1,1,0,0,0,0,0,0,1,0,0.126457609057276,0,0
"404","255","221","22","2",0,0,36,0,1,1,1,7,2,0,1,1,1,1,0,0,0,1,0,1,1,0,-0.543544843413818,6000,1
"405","255","221","22","2",1,0,49,0,1,1,2,7,5,0,1,1,1,0,0,1,0,1,0,0,1,0,-0.249649980953782,0,0
"406","255","221","22","2",0,0,35,0,1,1,1,4,2,0,1,1,1,1,0,0,0,0,0,1,1,0,-0.064342208526529,0,0
"407","255","221","22","2",0,0,60,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0.991346993874805,0,0
"408","255","221","22","2",0,0,58,0,0,2,1,7,2,0,1,1,1,1,0,0,0,1,0,1,1,0,-0.543544843413818,0,0
"409","255","221","22","2",0,0,60,0,0,4,2,7,3,0,1,1,1,1,0,0,0,1,0,1,0,0,-0.162640483500578,0,0
"410","260","221","22","2",0,0,55,0,1,2,3,10,4,0,1,1,1,1,1,1,0,1,0,1,1,0,-1.19461382962964,0,0
"411","260","221","22","2",0,0,41,0,0,1,1,5,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0.41964281637776,0,0
"412","260","221","22","2",0,0,55,0,0,3,1,6,3,0,1,1,1,0,0,0,0,1,0,1,1,0,-0.059559818509529,0,0
"413","260","221","22","2",0,0,35,0,1,2,1,6,7,0,1,1,1,1,1,0,0,1,0,1,0,0,-0.432819489688344,0,0
"414","260","221","22","2",0,0,38,0,0,1,1,6,3,0,1,1,1,1,0,0,0,0,0,1,0,0,0.316562151386711,0,0
"416","260","221","22","2",0,0,50,0,1,1,1,6,3,0,1,1,1,1,0,0,0,0,0,1,1,0,-0.064342208526529,0,0
"417","260","221","22","2",0,0,35,0,1,1,1,5,3,0,1,1,1,1,0,1,0,1,0,1,1,1,-1.05114651400776,0,0
"418","260","221","22","2",0,0,70,1,0,1,1,4,2,0,1,1,1,1,0,0,0,0,0,1,1,0,-0.064342208526529,0,0
"419","260","221","22","2",0,0,40,0,0,2,1,9,6,0,1,1,1,1,1,1,0,1,0,1,1,0,-1.19461382962964,0,0
"420","260","221","22","2",0,0,50,1,0,0,3,6,4,0,1,1,1,0,1,0,0,0,0,1,0,0,0.530368170103234,0,0
"421","259","221","22","2",0,0,40,0,0,1,2,10,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1.06650978261119,0,0
"422","259","221","22","2",0,0,35,0,0,1,1,9,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1.257309600195,0,0
"423","259","221","22","2",0,0,35,0,0,1,1,4,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0.87640524028176,0,0
"424","259","221","22","2",0,0,60,0,0,2,1,4,3,0,1,1,1,1,0,0,0,1,0,1,0,0,-0.162640483500578,0,0
"425","259","221","22","2",0,0,27,0,0,1,1,6,2,0,1,1,0,0,0,0,0,0,0,1,0,0,1.06650978261119,0,0
"426","259","221","22","2",0,1,50,0,0,2,1,5,2,0,1,1,1,0,0,0,0,0,0,1,0,0,0.800547176291,0,0
"427","258","221","22","2",0,0,60,1,0,0,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1.257309600195,0,0
"428","258","221","22","2",0,0,46,0,1,1,2,9,2,0,1,1,1,0,0,0,0,0,0,1,0,0,0.800547176291,0,0
"429","258","221","22","2",0,0,45,0,1,1,1,8,3,0,1,1,1,1,0,1,0,1,0,1,1,0,-0.924434823441876,0,0
"430","258","221","22","2",0,0,40,1,0,0,2,5,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1.257309600195,0,0
"431","258","221","22","2",0,0,38,0,0,1,1,7,2,0,1,1,1,0,1,0,0,0,0,1,0,0,0.530368170103234,0,0
"432","258","221","22","2",0,0,67,0,0,1,1,3,2,0,1,1,1,0,0,0,0,0,0,1,0,0,0.800547176291,0,0
"433","258","221","22","2",0,0,35,0,1,1,1,4,3,0,1,1,0,0,0,0,0,0,0,1,0,0,1.06650978261119,0,0
"434","258","221","22","2",0,0,50,1,0,2,2,6,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0.41964281637776,0,0
"435","258","221","22","2",0,0,68,0,0,1,1,7,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0.800547176291,0,0
"436","258","221","22","2",0,0,67,0,0,2,1,8,6,0,1,1,1,1,1,0,0,0,0,1,1,0,-0.334521214714295,0,0
"437","258","221","22","2",0,0,35,0,0,1,1,5,2,0,1,1,0,0,1,0,0,1,0,1,1,0,-0.0637762183771002,0,0
"438","258","221","22","2",0,0,60,0,0,2,2,8,4,0,1,1,1,0,0,0,0,1,0,1,1,0,-0.059559818509529,0,0
"439","257","221","22","2",0,0,47,0,1,1,3,8,4,0,1,1,1,1,1,1,0,1,0,1,1,0,-1.19461382962964,0,0
"440","257","221","22","2",0,0,80,1,0,0,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1.257309600195,0,0
"441","257","221","22","2",0,0,70,0,0,1,1,5,2,0,1,1,0,0,0,0,0,0,0,1,0,0,1.06650978261119,0,0
"442","257","221","22","2",0,0,45,0,0,2,1,9,3,0,1,1,1,1,0,0,0,0,0,1,1,0,-0.064342208526529,0,0
"443","257","221","22","2",0,0,45,0,1,2,1,9,4,0,1,1,1,1,0,0,0,0,0,1,0,0,0.316562151386711,0,0
"444","257","221","22","2",0,0,70,0,0,2,2,6,3,0,1,1,1,1,0,0,0,0,0,1,1,0,-0.064342208526529,0,0
"445","257","221","22","2",0,0,45,0,1,2,1,9,5,0,1,1,0,1,0,0,0,0,0,1,1,0,0.201620397793666,0,0
"446","257","221","22","2",0,0,40,0,1,1,1,6,3,0,1,1,1,1,0,0,0,0,0,1,1,0,-0.064342208526529,0,0
"447","257","221","22","2",0,0,40,0,0,1,2,8,2,0,1,1,1,1,0,1,0,0,0,1,1,0,-0.445232188554587,0,0
"448","257","221","22","2",0,0,42,0,1,4,1,9,5,0,1,1,1,1,0,0,0,0,0,1,0,0,0.316562151386711,0,0
"449","257","221","22","2",0,0,42,0,1,2,1,8,2,0,1,1,1,1,0,0,0,0,0,1,1,0,-0.064342208526529,4000,1
"450","257","221","22","2",0,0,55,0,0,2,1,7,3,0,1,1,1,0,0,0,0,0,0,1,0,0,0.800547176291,0,0
"451","180","261","24","2",0,0,60,0,1,2,1,6,2,0,1,1,1,1,0,0,0,1,0,1,1,0,-0.543544843413818,5000,1
"452","180","261","24","2",0,0,78,1,0,0,1,1,3,0,1,1,1,0,0,0,0,1,0,0,0,0,0.512144358987515,0,0
"453","180","261","24","2",0,0,42,0,1,1,2,6,2,0,1,1,1,1,1,1,0,1,0,1,1,1,-1.32132552019553,0,0
